"country","date","year","sovereign_yield","mps_shock_ois2y","gov_debt_gdp","hh_held_gov_debt_gdp","hh_debt_to_gov_debt"
"AT",2016-03-01,2016,0.46,6.3,0.83419,0.24849,0.611251633320946
"AT",2016-04-01,2016,0.38,0.1,0.83419,0.24849,0.611251633320946
"AT",2016-05-01,2016,0.37,NA,0.83419,0.24849,0.611251633320946
"AT",2016-06-01,2016,0.33,-0.4,0.83419,0.24849,0.611251633320946
"AT",2016-07-01,2016,0.16,0.4,0.83419,0.24849,0.611251633320946
"AT",2016-08-01,2016,0.11,NA,0.83419,0.24849,0.611251633320946
"AT",2016-09-01,2016,0.15,1.735,0.83419,0.24849,0.611251633320946
"AT",2016-10-01,2016,0.24,-0.4,0.83419,0.24849,0.611251633320946
"AT",2016-11-01,2016,0.49,NA,0.83419,0.24849,0.611251633320946
"AT",2016-12-01,2016,0.53,1.02,0.83419,0.24849,0.611251633320946
"AT",2017-01-01,2017,0.57,-0.374999999999998,0.79057,0.26053,0.635364357362409
"AT",2017-02-01,2017,0.59,NA,0.79057,0.26053,0.635364357362409
"AT",2017-03-01,2017,0.59,2,0.79057,0.26053,0.635364357362409
"AT",2017-04-01,2017,0.49,-0.914999999999999,0.79057,0.26053,0.635364357362409
"AT",2017-05-01,2017,0.65,NA,0.79057,0.26053,0.635364357362409
"AT",2017-06-01,2017,0.55,-0.760000944137573,0.79057,0.26053,0.635364357362409
"AT",2017-07-01,2017,0.73,-0.730001926422119,0.79057,0.26053,0.635364357362409
"AT",2017-08-01,2017,0.61,NA,0.79057,0.26053,0.635364357362409
"AT",2017-09-01,2017,0.59,0.65000057220459,0.79057,0.26053,0.635364357362409
"AT",2017-10-01,2017,0.61,-0.510001182556152,0.79057,0.26053,0.635364357362409
"AT",2017-11-01,2017,0.51,NA,0.79057,0.26053,0.635364357362409
"AT",2017-12-01,2017,0.5,0.0299990177154541,0.79057,0.26053,0.635364357362409
"AT",2018-01-01,2018,0.67,0.580000877380371,0.74586,0.25604,0.66379749550854
"AT",2018-02-01,2018,0.84,NA,0.74586,0.25604,0.66379749550854
"AT",2018-03-01,2018,0.81,-0.0349998474121094,0.74586,0.25604,0.66379749550854
"AT",2018-04-01,2018,0.76,-0.534999370574951,0.74586,0.25604,0.66379749550854
"AT",2018-05-01,2018,0.76,NA,0.74586,0.25604,0.66379749550854
"AT",2018-06-01,2018,0.71,-2.86000072956085,0.74586,0.25604,0.66379749550854
"AT",2018-07-01,2018,0.6,-0.485000014305115,0.74586,0.25604,0.66379749550854
"AT",2018-08-01,2018,0.6,NA,0.74586,0.25604,0.66379749550854
"AT",2018-09-01,2018,0.67,-0.420001149177551,0.74586,0.25604,0.66379749550854
"AT",2018-10-01,2018,0.69,-0.169999897480011,0.74586,0.25604,0.66379749550854
"AT",2018-11-01,2018,0.62,NA,0.74586,0.25604,0.66379749550854
"AT",2018-12-01,2018,0.52,-0.690001249313354,0.74586,0.25604,0.66379749550854
"AT",2019-01-01,2019,0.45,-0.619998574256897,0.71006,0.23635,0.695575021829141
"AT",2019-02-01,2019,0.45,NA,0.71006,0.23635,0.695575021829141
"AT",2019-03-01,2019,0.38,-2.15000212192535,0.71006,0.23635,0.695575021829141
"AT",2019-04-01,2019,0.31,-1.69999897480011,0.71006,0.23635,0.695575021829141
"AT",2019-05-01,2019,0.24,NA,0.71006,0.23635,0.695575021829141
"AT",2019-06-01,2019,0.03,2.88499891757965,0.71006,0.23635,0.695575021829141
"AT",2019-07-01,2019,-0.1,1.905,0.71006,0.23635,0.695575021829141
"AT",2019-08-01,2019,-0.29,NA,0.71006,0.23635,0.695575021829141
"AT",2019-09-01,2019,-0.29,7.889998,0.71006,0.23635,0.695575021829141
"AT",2019-10-01,2019,-0.2,0.244999,0.71006,0.23635,0.695575021829141
"AT",2019-11-01,2019,-0.09,NA,0.71006,0.23635,0.695575021829141
"AT",2019-12-01,2019,-0.04,0.299999,0.71006,0.23635,0.695575021829141
"AT",2020-01-01,2020,-0.09,-1.04999840259552,0.83183,0.29907,0.634745080124545
"AT",2020-02-01,2020,-0.26,NA,0.83183,0.29907,0.634745080124545
"AT",2020-03-01,2020,-0.09,6.56000375747681,0.83183,0.29907,0.634745080124545
"AT",2020-04-01,2020,0.05,-0.865000486373901,0.83183,0.29907,0.634745080124545
"AT",2020-05-01,2020,-0.1,NA,0.83183,0.29907,0.634745080124545
"AT",2020-06-01,2020,-0.13,-0.435000658035278,0.83183,0.29907,0.634745080124545
"AT",2020-07-01,2020,-0.25,-0.565004348754883,0.83183,0.29907,0.634745080124545
"AT",2020-08-01,2020,-0.28,NA,0.83183,0.29907,0.634745080124545
"AT",2020-09-01,2020,-0.29,-0.249999761581421,0.83183,0.29907,0.634745080124545
"AT",2020-10-01,2020,-0.29,-0.300002098083496,0.83183,0.29907,0.634745080124545
"AT",2020-11-01,2020,-0.29,NA,0.83183,0.29907,0.634745080124545
"AT",2020-12-01,2020,-0.29,1.38499736785889,0.83183,0.29907,0.634745080124545
"AT",2021-01-01,2021,-0.29,-0.195002555847168,0.82399,0.32216,0.627313438269882
"AT",2021-02-01,2021,-0.2,NA,0.82399,0.32216,0.627313438269882
"AT",2021-03-01,2021,-0.09,0.360000133514404,0.82399,0.32216,0.627313438269882
"AT",2021-04-01,2021,-0.04,-0.515002012252808,0.82399,0.32216,0.627313438269882
"AT",2021-05-01,2021,0.08,NA,0.82399,0.32216,0.627313438269882
"AT",2021-06-01,2021,0.02,-0.15999972820282,0.82399,0.32216,0.627313438269882
"AT",2021-07-01,2021,-0.13,-0.245001912117004,0.82399,0.32216,0.627313438269882
"AT",2021-08-01,2021,-0.23,NA,0.82399,0.32216,0.627313438269882
"AT",2021-09-01,2021,-0.08,-0.560000538825989,0.82399,0.32216,0.627313438269882
"AT",2021-10-01,2021,0.08,-0.255000591278076,0.82399,0.32216,0.627313438269882
"AT",2021-11-01,2021,-0.01,NA,0.82399,0.32216,0.627313438269882
"AT",2021-12-01,2021,-0.05,-2.73999869823456,0.82399,0.32216,0.627313438269882
"AT",2022-01-01,2022,0.18,NA,0.78141,0.30043,0.616449751090977
"AT",2022-02-01,2022,0.54,9.40500013530254,0.78141,0.30043,0.616449751090977
"AT",2022-03-01,2022,0.72,7.6000003144145,0.78141,0.30043,0.616449751090977
"AT",2022-04-01,2022,1.29,-6.72000050544739,0.78141,0.30043,0.616449751090977
"AT",2022-05-01,2022,1.54,NA,0.78141,0.30043,0.616449751090977
"AT",2022-06-01,2022,2.07,8.86499881744385,0.78141,0.30043,0.616449751090977
"AT",2022-07-01,2022,1.7,3.94999980926514,0.78141,0.30043,0.616449751090977
"AT",2022-08-01,2022,1.68,NA,0.78141,0.30043,0.616449751090977
"AT",2022-09-01,2022,2.46,7.24999904632568,0.78141,0.30043,0.616449751090977
"AT",2022-10-01,2022,2.92,-17.17,0.78141,0.30043,0.616449751090977
"AT",2022-11-01,2022,2.7,NA,0.78141,0.30043,0.616449751090977
"AT",2022-12-01,2022,2.74,15.175,0.78141,0.30043,0.616449751090977
"AT",2023-01-01,2023,2.81,NA,0.77754,0.2794,0.573218098104278
"AT",2023-02-01,2023,3.04,-9.00001525878906,0.77754,0.2794,0.573218098104278
"AT",2023-03-01,2023,3.06,4.94999885559082,0.77754,0.2794,0.573218098104278
"AT",2023-04-01,2023,3.03,NA,0.77754,0.2794,0.573218098104278
"AT",2023-05-01,2023,3.03,-6.85000419616699,0.77754,0.2794,0.573218098104278
"AT",2023-06-01,2023,3.05,-0.830006599426269,0.77754,0.2794,0.573218098104278
"AT",2023-07-01,2023,3.12,-4.70001697540283,0.77754,0.2794,0.573218098104278
"AT",2023-08-01,2023,3.18,NA,0.77754,0.2794,0.573218098104278
"AT",2023-09-01,2023,3.29,-0.300002098083496,0.77754,0.2794,0.573218098104278
"AT",2023-10-01,2023,3.49,-5.83500862121582,0.77754,0.2794,0.573218098104278
"AT",2023-11-01,2023,3.21,NA,0.77754,0.2794,0.573218098104278
"AT",2023-12-01,2023,2.68,4.79497909545898,0.77754,0.2794,0.573218098104278
"AT",2024-01-01,2024,2.76,-9.20498371124268,0.79903,0.27483,0.535899778481409
"AT",2024-02-01,2024,2.89,NA,0.79903,0.27483,0.535899778481409
"AT",2024-03-01,2024,2.85,-2.60999202728271,0.79903,0.27483,0.535899778481409
"AT",2024-04-01,2024,2.99,-1.0699987411499,0.79903,0.27483,0.535899778481409
"AT",2024-05-01,2024,3.02,NA,0.79903,0.27483,0.535899778481409
"AT",2024-06-01,2024,3.04,3.29499244689941,0.79903,0.27483,0.535899778481409
"AT",2024-07-01,2024,2.98,-3.66499423980713,0.79903,0.27483,0.535899778481409
"AT",2024-08-01,2024,2.76,NA,0.79903,0.27483,0.535899778481409
"AT",2024-09-01,2024,2.69,0.785017013549805,0.79903,0.27483,0.535899778481409
"AT",2024-10-01,2024,2.74,-3.29999923706055,0.79903,0.27483,0.535899778481409
"AT",2024-11-01,2024,2.77,NA,0.79903,0.27483,0.535899778481409
"AT",2024-12-01,2024,2.62,3.29999923706055,0.79903,0.27483,0.535899778481409
"AT",2025-01-01,2025,2.91,-3.34997177124023,NA,NA,NA
"AT",2025-02-01,2025,2.86,NA,NA,NA,NA
"AT",2025-03-01,2025,3.15,5.75001239776611,NA,NA,NA
"AT",2025-04-01,2025,2.98,-10.5999946594238,NA,NA,NA
"AT",2025-05-01,2025,2.98,NA,NA,NA,NA
"AT",2025-06-01,2025,2.94,6.00000619888306,NA,NA,NA
"AT",2025-07-01,2025,3.01,4.10000085830688,NA,NA,NA
"AT",2025-08-01,2025,3.03,NA,NA,NA,NA
"AT",2025-09-01,2025,3.02,-3.12999486923218,NA,NA,NA
"AT",2025-10-01,2025,2.9352,-0.849997997283936,NA,NA,NA
"BE",1980-01-01,1980,11.06,NA,NA,NA,NA
"BE",1980-02-01,1980,11.42,NA,NA,NA,NA
"BE",1980-03-01,1980,12.28,NA,NA,NA,NA
"BE",1980-04-01,1980,12.11,NA,NA,NA,NA
"BE",1980-05-01,1980,11.86,NA,NA,NA,NA
"BE",1980-06-01,1980,11.95,NA,NA,NA,NA
"BE",1980-07-01,1980,11.53,NA,NA,NA,NA
"BE",1980-08-01,1980,11.72,NA,NA,NA,NA
"BE",1980-09-01,1980,12.05,NA,NA,NA,NA
"BE",1980-10-01,1980,12.24,NA,NA,NA,NA
"BE",1980-11-01,1980,12.23,NA,NA,NA,NA
"BE",1980-12-01,1980,12.35,NA,NA,NA,NA
"BE",1981-01-01,1981,12.77,NA,NA,NA,NA
"BE",1981-02-01,1981,13,NA,NA,NA,NA
"BE",1981-03-01,1981,13.11,NA,NA,NA,NA
"BE",1981-04-01,1981,13.21,NA,NA,NA,NA
"BE",1981-05-01,1981,13.21,NA,NA,NA,NA
"BE",1981-06-01,1981,13.72,NA,NA,NA,NA
"BE",1981-07-01,1981,13.71,NA,NA,NA,NA
"BE",1981-08-01,1981,13.72,NA,NA,NA,NA
"BE",1981-09-01,1981,13.7,NA,NA,NA,NA
"BE",1981-10-01,1981,13.68,NA,NA,NA,NA
"BE",1981-11-01,1981,13.63,NA,NA,NA,NA
"BE",1981-12-01,1981,13.78,NA,NA,NA,NA
"BE",1982-01-01,1982,13.88,NA,NA,NA,NA
"BE",1982-02-01,1982,13.81,NA,NA,NA,NA
"BE",1982-03-01,1982,13.75,NA,NA,NA,NA
"BE",1982-04-01,1982,13.7,NA,NA,NA,NA
"BE",1982-05-01,1982,13.58,NA,NA,NA,NA
"BE",1982-06-01,1982,13.61,NA,NA,NA,NA
"BE",1982-07-01,1982,13.37,NA,NA,NA,NA
"BE",1982-08-01,1982,13.33,NA,NA,NA,NA
"BE",1982-09-01,1982,13.29,NA,NA,NA,NA
"BE",1982-10-01,1982,13.32,NA,NA,NA,NA
"BE",1982-11-01,1982,12.96,NA,NA,NA,NA
"BE",1982-12-01,1982,12.54,NA,NA,NA,NA
"BE",1983-01-01,1983,12.42,NA,NA,NA,NA
"BE",1983-02-01,1983,12.37,NA,NA,NA,NA
"BE",1983-03-01,1983,12.53,NA,NA,NA,NA
"BE",1983-04-01,1983,12.02,NA,NA,NA,NA
"BE",1983-05-01,1983,11.7,NA,NA,NA,NA
"BE",1983-06-01,1983,11.67,NA,NA,NA,NA
"BE",1983-07-01,1983,11.51,NA,NA,NA,NA
"BE",1983-08-01,1983,11.5,NA,NA,NA,NA
"BE",1983-09-01,1983,11.77,NA,NA,NA,NA
"BE",1983-10-01,1983,11.75,NA,NA,NA,NA
"BE",1983-11-01,1983,11.87,NA,NA,NA,NA
"BE",1983-12-01,1983,12.18,NA,NA,NA,NA
"BE",1984-01-01,1984,12.29,NA,NA,NA,NA
"BE",1984-02-01,1984,12.41,NA,NA,NA,NA
"BE",1984-03-01,1984,12.55,NA,NA,NA,NA
"BE",1984-04-01,1984,12.39,NA,NA,NA,NA
"BE",1984-05-01,1984,12.39,NA,NA,NA,NA
"BE",1984-06-01,1984,12.4,NA,NA,NA,NA
"BE",1984-07-01,1984,12.33,NA,NA,NA,NA
"BE",1984-08-01,1984,12.16,NA,NA,NA,NA
"BE",1984-09-01,1984,12.12,NA,NA,NA,NA
"BE",1984-10-01,1984,12.13,NA,NA,NA,NA
"BE",1984-11-01,1984,11.9,NA,NA,NA,NA
"BE",1984-12-01,1984,11.84,NA,NA,NA,NA
"BE",1985-01-01,1985,11.75,NA,NA,NA,NA
"BE",1985-02-01,1985,11.73,NA,NA,NA,NA
"BE",1985-03-01,1985,11.73,NA,NA,NA,NA
"BE",1985-04-01,1985,11.64,NA,NA,NA,NA
"BE",1985-05-01,1985,11.45,NA,NA,NA,NA
"BE",1985-06-01,1985,10.78,NA,NA,NA,NA
"BE",1985-07-01,1985,10.67,NA,NA,NA,NA
"BE",1985-08-01,1985,10.8,NA,NA,NA,NA
"BE",1985-09-01,1985,10.76,NA,NA,NA,NA
"BE",1985-10-01,1985,10.38,NA,NA,NA,NA
"BE",1985-11-01,1985,9.99,NA,NA,NA,NA
"BE",1985-12-01,1985,9.94,NA,NA,NA,NA
"BE",1986-01-01,1986,10.05,NA,NA,NA,NA
"BE",1986-02-01,1986,9.99,NA,NA,NA,NA
"BE",1986-03-01,1986,9.48,NA,NA,NA,NA
"BE",1986-04-01,1986,8.29,NA,NA,NA,NA
"BE",1986-05-01,1986,8.48,NA,NA,NA,NA
"BE",1986-06-01,1986,8.58,NA,NA,NA,NA
"BE",1986-07-01,1986,8.23,NA,NA,NA,NA
"BE",1986-08-01,1986,7.92,NA,NA,NA,NA
"BE",1986-09-01,1986,8.04,NA,NA,NA,NA
"BE",1986-10-01,1986,8.09,NA,NA,NA,NA
"BE",1986-11-01,1986,8.09,NA,NA,NA,NA
"BE",1986-12-01,1986,8.27,NA,NA,NA,NA
"BE",1987-01-01,1987,8.26,NA,NA,NA,NA
"BE",1987-02-01,1987,8.2,NA,NA,NA,NA
"BE",1987-03-01,1987,8.11,NA,NA,NA,NA
"BE",1987-04-01,1987,8.02,NA,NA,NA,NA
"BE",1987-05-01,1987,8.05,NA,NA,NA,NA
"BE",1987-06-01,1987,8.1,NA,NA,NA,NA
"BE",1987-07-01,1987,8.07,NA,NA,NA,NA
"BE",1987-08-01,1987,7.96,NA,NA,NA,NA
"BE",1987-09-01,1987,8.18,NA,NA,NA,NA
"BE",1987-10-01,1987,8.64,NA,NA,NA,NA
"BE",1987-11-01,1987,8.35,NA,NA,NA,NA
"BE",1987-12-01,1987,8.27,NA,NA,NA,NA
"BE",1988-01-01,1988,8.16,NA,NA,NA,NA
"BE",1988-02-01,1988,7.78,NA,NA,NA,NA
"BE",1988-03-01,1988,7.67,NA,NA,NA,NA
"BE",1988-04-01,1988,7.79,NA,NA,NA,NA
"BE",1988-05-01,1988,7.93,NA,NA,NA,NA
"BE",1988-06-01,1988,7.95,NA,NA,NA,NA
"BE",1988-07-01,1988,8.09,NA,NA,NA,NA
"BE",1988-08-01,1988,8.2,NA,NA,NA,NA
"BE",1988-09-01,1988,8.24,NA,NA,NA,NA
"BE",1988-10-01,1988,8.09,NA,NA,NA,NA
"BE",1988-11-01,1988,8.05,NA,NA,NA,NA
"BE",1988-12-01,1988,8.14,NA,NA,NA,NA
"BE",1989-01-01,1989,8.17,NA,NA,NA,NA
"BE",1989-02-01,1989,8.3,NA,NA,NA,NA
"BE",1989-03-01,1989,8.51,NA,NA,NA,NA
"BE",1989-04-01,1989,8.42,NA,NA,NA,NA
"BE",1989-05-01,1989,8.36,NA,NA,NA,NA
"BE",1989-06-01,1989,8.34,NA,NA,NA,NA
"BE",1989-07-01,1989,8.39,NA,NA,NA,NA
"BE",1989-08-01,1989,8.35,NA,NA,NA,NA
"BE",1989-09-01,1989,8.43,NA,NA,NA,NA
"BE",1989-10-01,1989,8.68,NA,NA,NA,NA
"BE",1989-11-01,1989,9.1,NA,NA,NA,NA
"BE",1989-12-01,1989,9.39,NA,NA,NA,NA
"BE",1990-01-01,1990,9.8,NA,NA,NA,NA
"BE",1990-02-01,1990,10.4,NA,NA,NA,NA
"BE",1990-03-01,1990,10.26,NA,NA,NA,NA
"BE",1990-04-01,1990,10,NA,NA,NA,NA
"BE",1990-05-01,1990,9.82,NA,NA,NA,NA
"BE",1990-06-01,1990,9.75,NA,NA,NA,NA
"BE",1990-07-01,1990,9.55,NA,NA,NA,NA
"BE",1990-08-01,1990,10.01,NA,NA,NA,NA
"BE",1990-09-01,1990,10.3,NA,NA,NA,NA
"BE",1990-10-01,1990,10.22,NA,NA,NA,NA
"BE",1990-11-01,1990,10.01,NA,NA,NA,NA
"BE",1990-12-01,1990,9.95,NA,NA,NA,NA
"BE",1991-01-01,1991,9.87,NA,NA,NA,NA
"BE",1991-02-01,1991,9.25,NA,NA,NA,NA
"BE",1991-03-01,1991,9.23,NA,NA,NA,NA
"BE",1991-04-01,1991,9.17,NA,NA,NA,NA
"BE",1991-05-01,1991,9.13,NA,NA,NA,NA
"BE",1991-06-01,1991,9.26,NA,NA,NA,NA
"BE",1991-07-01,1991,9.46,NA,NA,NA,NA
"BE",1991-08-01,1991,9.41,NA,NA,NA,NA
"BE",1991-09-01,1991,9.22,NA,NA,NA,NA
"BE",1991-10-01,1991,9.13,NA,NA,NA,NA
"BE",1991-11-01,1991,9.15,NA,NA,NA,NA
"BE",1991-12-01,1991,9.13,NA,NA,NA,NA
"BE",1992-01-01,1992,8.72,NA,NA,NA,NA
"BE",1992-02-01,1992,8.72,NA,NA,NA,NA
"BE",1992-03-01,1992,8.81,NA,NA,NA,NA
"BE",1992-04-01,1992,8.85,NA,NA,NA,NA
"BE",1992-05-01,1992,8.83,NA,NA,NA,NA
"BE",1992-06-01,1992,8.92,NA,NA,NA,NA
"BE",1992-07-01,1992,8.91,NA,NA,NA,NA
"BE",1992-08-01,1992,9.03,NA,NA,NA,NA
"BE",1992-09-01,1992,8.77,NA,NA,NA,NA
"BE",1992-10-01,1992,8.28,NA,NA,NA,NA
"BE",1992-11-01,1992,8.04,NA,NA,NA,NA
"BE",1992-12-01,1992,7.94,NA,NA,NA,NA
"BE",1993-01-01,1993,7.57,NA,NA,NA,NA
"BE",1993-02-01,1993,7.65,NA,NA,NA,NA
"BE",1993-03-01,1993,7.37,NA,NA,NA,NA
"BE",1993-04-01,1993,7.44,NA,NA,NA,NA
"BE",1993-05-01,1993,7.43,NA,NA,NA,NA
"BE",1993-06-01,1993,7.23,NA,NA,NA,NA
"BE",1993-07-01,1993,7.05,NA,NA,NA,NA
"BE",1993-08-01,1993,7.08,NA,NA,NA,NA
"BE",1993-09-01,1993,7.22,NA,NA,NA,NA
"BE",1993-10-01,1993,7.19,NA,NA,NA,NA
"BE",1993-11-01,1993,6.92,NA,NA,NA,NA
"BE",1993-12-01,1993,6.59,NA,NA,NA,NA
"BE",1994-01-01,1994,6.52,NA,NA,NA,NA
"BE",1994-02-01,1994,6.7,NA,NA,NA,NA
"BE",1994-03-01,1994,7.14,NA,NA,NA,NA
"BE",1994-04-01,1994,7.29,NA,NA,NA,NA
"BE",1994-05-01,1994,7.54,NA,NA,NA,NA
"BE",1994-06-01,1994,7.98,NA,NA,NA,NA
"BE",1994-07-01,1994,7.95,NA,NA,NA,NA
"BE",1994-08-01,1994,8.21,NA,NA,NA,NA
"BE",1994-09-01,1994,8.58,NA,NA,NA,NA
"BE",1994-10-01,1994,8.45,NA,NA,NA,NA
"BE",1994-11-01,1994,8.35,NA,NA,NA,NA
"BE",1994-12-01,1994,8.3,NA,NA,NA,NA
"BE",1995-01-01,1995,8.45,NA,1.31491,1.00258,NA
"BE",1995-02-01,1995,8.27,NA,1.31491,1.00258,NA
"BE",1995-03-01,1995,8.16,NA,1.31491,1.00258,NA
"BE",1995-04-01,1995,7.85,NA,1.31491,1.00258,NA
"BE",1995-05-01,1995,7.59,NA,1.31491,1.00258,NA
"BE",1995-06-01,1995,7.33,NA,1.31491,1.00258,NA
"BE",1995-07-01,1995,7.33,NA,1.31491,1.00258,NA
"BE",1995-08-01,1995,7.19,NA,1.31491,1.00258,NA
"BE",1995-09-01,1995,7.04,NA,1.31491,1.00258,NA
"BE",1995-10-01,1995,7.06,NA,1.31491,1.00258,NA
"BE",1995-11-01,1995,6.8,NA,1.31491,1.00258,NA
"BE",1995-12-01,1995,6.7,NA,1.31491,1.00258,NA
"BE",1996-01-01,1996,6.44,NA,1.29202,1.00258,NA
"BE",1996-02-01,1996,6.64,NA,1.29202,1.00258,NA
"BE",1996-03-01,1996,6.84,NA,1.29202,1.00258,NA
"BE",1996-04-01,1996,6.67,NA,1.29202,1.00258,NA
"BE",1996-05-01,1996,6.69,NA,1.29202,1.00258,NA
"BE",1996-06-01,1996,6.78,NA,1.29202,1.00258,NA
"BE",1996-07-01,1996,6.78,NA,1.29202,1.00258,NA
"BE",1996-08-01,1996,6.62,NA,1.29202,1.00258,NA
"BE",1996-09-01,1996,6.45,NA,1.29202,1.00258,NA
"BE",1996-10-01,1996,6.1,NA,1.29202,1.00258,NA
"BE",1996-11-01,1996,6,NA,1.29202,1.00258,NA
"BE",1996-12-01,1996,5.9,NA,1.29202,1.00258,NA
"BE",1997-01-01,1997,5.89,NA,1.24328,0.95366,NA
"BE",1997-02-01,1997,5.65,NA,1.24328,0.95366,NA
"BE",1997-03-01,1997,5.85,NA,1.24328,0.95366,NA
"BE",1997-04-01,1997,6.02,NA,1.24328,0.95366,NA
"BE",1997-05-01,1997,5.9,NA,1.24328,0.95366,NA
"BE",1997-06-01,1997,5.83,NA,1.24328,0.95366,NA
"BE",1997-07-01,1997,5.64,NA,1.24328,0.95366,NA
"BE",1997-08-01,1997,5.75,NA,1.24328,0.95366,NA
"BE",1997-09-01,1997,5.69,NA,1.24328,0.95366,NA
"BE",1997-10-01,1997,5.69,NA,1.24328,0.95366,NA
"BE",1997-11-01,1997,5.68,NA,1.24328,0.95366,NA
"BE",1997-12-01,1997,5.45,NA,1.24328,0.95366,NA
"BE",1998-01-01,1998,5.22,NA,1.19333,0.88838,NA
"BE",1998-02-01,1998,5.11,NA,1.19333,0.88838,NA
"BE",1998-03-01,1998,5.03,NA,1.19333,0.88838,NA
"BE",1998-04-01,1998,5.03,NA,1.19333,0.88838,NA
"BE",1998-05-01,1998,5.09,NA,1.19333,0.88838,NA
"BE",1998-06-01,1998,4.96,NA,1.19333,0.88838,NA
"BE",1998-07-01,1998,4.88,NA,1.19333,0.88838,NA
"BE",1998-08-01,1998,4.66,NA,1.19333,0.88838,NA
"BE",1998-09-01,1998,4.34,NA,1.19333,0.88838,NA
"BE",1998-10-01,1998,4.28,NA,1.19333,0.88838,NA
"BE",1998-11-01,1998,4.33,NA,1.19333,0.88838,NA
"BE",1998-12-01,1998,4.09,NA,1.19333,0.88838,NA
"BE",1999-01-01,1999,3.9,0,1.15403,0.80018,0.364721887645902
"BE",1999-02-01,1999,4.04,0,1.15403,0.80018,0.364721887645902
"BE",1999-03-01,1999,4.26,0,1.15403,0.80018,0.364721887645902
"BE",1999-04-01,1999,4.11,0,1.15403,0.80018,0.364721887645902
"BE",1999-05-01,1999,4.29,0,1.15403,0.80018,0.364721887645902
"BE",1999-06-01,1999,4.64,0,1.15403,0.80018,0.364721887645902
"BE",1999-07-01,1999,4.94,0,1.15403,0.80018,0.364721887645902
"BE",1999-08-01,1999,5.18,0,1.15403,0.80018,0.364721887645902
"BE",1999-09-01,1999,5.34,0,1.15403,0.80018,0.364721887645902
"BE",1999-10-01,1999,5.58,0,1.15403,0.80018,0.364721887645902
"BE",1999-11-01,1999,5.3,0,1.15403,0.80018,0.364721887645902
"BE",1999-12-01,1999,5.41,0.200000000000067,1.15403,0.80018,0.364721887645902
"BE",2000-01-01,2000,5.79,-1.50000000000006,1.09748,0.67612,0.371669643182564
"BE",2000-02-01,2000,5.79,0.999999999999979,1.09748,0.67612,0.371669643182564
"BE",2000-03-01,2000,5.62,-5.50000000000007,1.09748,0.67612,0.371669643182564
"BE",2000-04-01,2000,5.52,-1.50000000000006,1.09748,0.67612,0.371669643182564
"BE",2000-05-01,2000,5.69,2.99999999999994,1.09748,0.67612,0.371669643182564
"BE",2000-06-01,2000,5.53,15.175,1.09748,0.67612,0.371669643182564
"BE",2000-07-01,2000,5.6,2.50000000000003,1.09748,0.67612,0.371669643182564
"BE",2000-08-01,2000,5.56,-1.99999999999996,1.09748,0.67612,0.371669643182564
"BE",2000-09-01,2000,5.63,-3.00000000000003,1.09748,0.67612,0.371669643182564
"BE",2000-10-01,2000,5.58,4,1.09748,0.67612,0.371669643182564
"BE",2000-11-01,2000,5.52,-9.20929998926567e-14,1.09748,0.67612,0.371669643182564
"BE",2000-12-01,2000,5.28,2.50000000000004,1.09748,0.67612,0.371669643182564
"BE",2001-01-01,2001,5.16,-0.999999999999979,1.08478,0.62078,0.360533933147735
"BE",2001-02-01,2001,5.16,0.300000000000011,1.08478,0.62078,0.360533933147735
"BE",2001-03-01,2001,5.08,6.49999999999995,1.08478,0.62078,0.360533933147735
"BE",2001-04-01,2001,5.21,14.5000000000001,1.08478,0.62078,0.360533933147735
"BE",2001-05-01,2001,5.38,-11.7,1.08478,0.62078,0.360533933147735
"BE",2001-06-01,2001,5.33,-1.19999999999996,1.08478,0.62078,0.360533933147735
"BE",2001-07-01,2001,5.35,0.300000000000011,1.08478,0.62078,0.360533933147735
"BE",2001-08-01,2001,5.15,-1.49999999999997,1.08478,0.62078,0.360533933147735
"BE",2001-09-01,2001,5.14,-9.55000000000003,1.08478,0.62078,0.360533933147735
"BE",2001-10-01,2001,4.89,5.99999999999996,1.08478,0.62078,0.360533933147735
"BE",2001-11-01,2001,4.75,5.80000000000003,1.08478,0.62078,0.360533933147735
"BE",2001-12-01,2001,4.97,6.99999999999998,1.08478,0.62078,0.360533933147735
"BE",2002-01-01,2002,5.08,-1.50000000000001,1.05575,0.55768,0.372720814586787
"BE",2002-02-01,2002,5.15,5.25000000000002,1.05575,0.55768,0.372720814586787
"BE",2002-03-01,2002,5.37,2.25,1.05575,0.55768,0.372720814586787
"BE",2002-04-01,2002,5.37,-2.69999999999993,1.05575,0.55768,0.372720814586787
"BE",2002-05-01,2002,5.38,7.74999999999997,1.05575,0.55768,0.372720814586787
"BE",2002-06-01,2002,5.24,1.79999999999998,1.05575,0.55768,0.372720814586787
"BE",2002-07-01,2002,5.09,-0.700000000000056,1.05575,0.55768,0.372720814586787
"BE",2002-08-01,2002,4.8,-0.999999999999979,1.05575,0.55768,0.372720814586787
"BE",2002-09-01,2002,4.6,-4.8,1.05575,0.55768,0.372720814586787
"BE",2002-10-01,2002,4.66,1.55000000000003,1.05575,0.55768,0.372720814586787
"BE",2002-11-01,2002,4.64,-3.95000000000003,1.05575,0.55768,0.372720814586787
"BE",2002-12-01,2002,4.46,2,1.05575,0.55768,0.372720814586787
