"2019-09-30","2019Q3","49.58","60.26","23.18","88.84","31.05","52.35","111.73","37.40","57.03","66.38","61.71","83.97","55.66","34.74","18.06","","57.34","56.89","42.54","41.01","22.65","67.97","20.68","53.44","110.13","34.58","63.44","15.69","88.97","27.01","43.17"
"2019-12-31","2019Q4","49.39","60.86","23.10","86.64","30.99","52.51","110.69","37.54","56.52","66.18","62.35","83.80","55.44","35.06","18.39","","57.40","56.81","34.92","41.09","22.83","68.03","20.54","54.23","109.49","34.04","62.94","15.44","89.01","26.94","43.42"
"2020-03-31","2020Q1","49.58","60.94","23.39","85.36","31.07","52.50","109.97","37.74","56.69","66.60","63.00","84.47","55.44","35.37","18.68","","57.64","56.98","33.71","41.40","22.67","67.71","20.37","53.07","109.59","34.29","63.07","15.38","88.98","26.80","43.88"
"2020-06-30","2020Q2","51.24","63.18","23.80","87.88","32.00","54.02","111.64","38.51","60.35","68.01","65.59","87.18","57.06","36.40","19.62","","59.83","59.13","34.00","43.33","23.43","69.36","20.46","53.80","112.21","34.53","65.69","15.71","91.43","27.26","45.15"
"2020-09-30","2020Q3","52.05","64.22","24.10","88.93","32.62","55.19","112.09","39.15","60.84","69.05","67.01","88.86","58.31","38.09","20.30","","60.87","60.12","33.01","44.17","23.72","69.36","20.74","56.86","113.23","34.45","67.05","16.05","92.73","27.73","45.69"
"2020-12-31","2020Q4","52.80","65.34","24.19","89.07","33.10","55.96","111.95","39.87","62.14","69.73","68.20","","58.72","38.66","20.66","","61.87","61.09","32.94","44.84","23.95","69.76","20.73","58.10","114.58","34.25","68.32","16.10","94.13","27.87","46.11"
"2021-03-31","2021Q1","53.59","65.99","24.23","88.44","33.44","56.38","110.55","39.82","62.23","70.19","68.05","","58.43","38.73","21.16","","62.20","61.30","32.22","44.85","23.84","69.42","21.16","58.48","115.48","33.87","69.33","16.18","95.02","27.81","46.32"
"2021-06-30","2021Q2","52.41","64.42","24.34","84.92","33.12","55.56","107.10","39.28","60.54","69.71","66.77","","58.10","37.44","21.06","","60.90","59.89","30.52","43.37","23.77","68.35","21.40","57.38","112.60","32.99","67.53","15.97","93.95","26.93","45.82"
"2021-09-30","2021Q3","52.30","63.95","24.20","82.33","33.46","55.48","104.66","38.52","58.66","69.43","66.64","","56.32","35.98","21.30","","60.47","59.26","29.41","42.62","23.67","67.42","20.85","54.13","111.03","32.70","66.92","15.97","93.78","26.81","46.10"
"2021-12-31","2021Q4","51.69","63.07","23.74","79.75","33.56","55.17","102.39","37.96","57.17","68.85","66.41","","54.66","34.95","20.86","","59.82","58.49","28.13","42.14","23.32","66.83","20.33","53.36","108.99","31.86","65.98","15.79","93.02","26.42","46.27"
"2022-03-31","2022Q1","50.46","62.22","23.40","77.15","33.31","54.48","97.13","37.28","55.60","68.09","65.99","","53.81","34.40","20.17","","59.10","57.83","29.97","41.46","23.09","67.11","19.93","53.34","107.04","30.70","64.70","15.53","92.63","26.35","46.56"
"2022-06-30","2022Q2","49.83","61.45","23.35","74.91","32.56","54.11","91.12","37.14","55.04","67.68","66.15","","52.04","33.74","19.82","","58.66","57.37","29.31","40.98","22.85","67.40","19.76","53.76","105.64","29.44","63.23","15.25","92.14","26.30","47.12"
"2022-09-30","2022Q3","49.24","60.54","23.17","71.76","32.01","53.86","85.55","36.74","52.91","67.29","66.22","","50.11","32.69","19.20","","58.17","56.70","28.06","40.51","22.50","68.33","19.56","53.62","103.88","28.27","61.99","14.75","90.89","26.28","47.17"
"2022-12-31","2022Q4","48.17","59.77","22.40","69.01","31.49","53.12","85.10","36.53","51.37","66.59","65.86","","44.91","31.73","18.61","","57.33","55.79","26.56","39.97","21.90","68.42","19.19","53.26","101.49","26.21","60.30","14.12","89.87","25.94","47.01"
"2023-03-31","2023Q1","46.57","58.54","22.29","68.11","30.93","52.27","84.19","36.13","49.56","65.35","65.04","","43.88","30.95","18.06","","","54.68","24.97","38.98","21.54","68.22","18.51","51.82","100.21","24.98","58.32","13.63","88.24","25.27","46.17"
"2023-06-30","2023Q2","45.81","57.78","22.54","65.87","30.83","51.69","84.04","36.17","49.03","64.72","64.26","","42.75","30.46","17.63","","","54.00","25.58","38.18","21.44","69.21","18.29","50.32","99.25","24.20","56.78","13.35","87.43","24.57","45.59"
"2023-09-30","2023Q3","45.25","57.06","23.15","64.22","30.61","51.20","85.19","36.38","47.19","64.69","63.50","","41.80","29.94","17.24","","","53.26","25.72","37.50","21.42","67.46","18.30","49.30","98.73","23.99","55.29","13.11","86.38","24.29","44.44"
"2023-12-31","2023Q4","44.57","57.01","23.57","62.33","30.50","50.63","88.37","36.68","46.11","64.73","62.52","","40.78","29.62","16.83","","","52.50","25.51","36.90","21.06","64.05","18.23","48.09","96.98","23.61","54.15","12.67","85.49","23.88","43.76"
"2024-03-31","2024Q1","44.05","56.71","24.08","60.77","30.49","50.25","88.33","36.49","45.23","64.89","61.59","","40.25","29.62","16.87","","","51.92","25.07","36.38","21.28","62.82","18.42","47.50","96.15","23.35","53.43","12.53","84.89","23.82","43.26"
"2024-06-30","2024Q2","43.70","56.81","24.63","58.61","30.61","49.93","87.26","37.28","45.37","64.82","61.18","","39.66","29.91","16.91","","","51.69","24.97","36.21","21.48","62.90","18.74","47.04","95.48","23.29","53.04","12.54","84.45","23.97","42.63"
"2024-09-30","2024Q3","43.40","56.81","25.13","58.34","30.65","49.80","87.55","37.63","44.10","64.49","60.67","","39.15","30.01","17.02","","","51.34","24.63","36.05","21.68","62.24","19.03","47.26","95.13","23.13","52.76","12.55","84.01","24.07","42.76"
"2024-12-31","2024Q4","42.82","56.70","25.63","57.43","30.72","49.65","85.77","38.08","43.67","63.92","60.54","","38.84","30.15","17.07","","","51.06","23.68","35.99","21.86","62.44","19.36","46.80","94.18","22.66","52.54","12.50","83.56","24.17","43.32"
"2025-03-31","2025Q1","42.48","56.57","26.44","56.23","30.82","49.45","84.66","38.09","43.39","63.66","60.27","","38.78","30.60","17.18","","","50.79","22.28","35.95","22.16","61.93","19.17","47.56","94.02","22.42","52.76","12.45","83.52","24.45","43.32"
"2025-06-30","2025Q2","42.26","56.65","27.32","55.47","31.00","49.35","84.73","38.74","43.99","63.29","60.07","","38.38","31.34","17.50","","","50.86","24.29","35.97","22.67","62.41","19.47","47.93","93.86","22.31","53.24","12.68","83.73","24.67","43.57"
